Certification Body	Certified Organization Name	TE ID	Retired TE ID	License Number	Native Name	Country/Area	SC Number	SC Version Number	Standard	SC Status	Last Updated Date
ASCP	Huaian Chengde Handcrafts Product Co., Ltd	TE-00108952		TE-00108952		China	ASC-00108952-GRS-2025-00032900	ASC-00108952-GRS-2025-00032902	GRS	Valid	2025-09-30
ASCP	Jiangsu Huayi Sports Technology Co., Ltd.	TE-00109156		TE-00109156		China	ASC-00109156-GRS-2025-00036800	ASC-00109156-GRS-2025-00036802	GRS	Valid	2025-08-26
ASCP	Fujian Hope-Top Bags Co.,Ltd	TE-00110578		TE-00110578		China	ASC-00110578-GRS-2025-00032700	ASC-00110578-GRS-2025-00032701	GRS	Valid	2025-06-06
ASCP	QING DAO YUYIDA INDUSTRY AND TRADE CO.,LTD	TE-00110879		TE-00110879		China	ASC-00110879-GRS-2025-00031700	ASC-00110879-GRS-2025-00031701	GRS	Valid	2025-08-19
ASCP	QING DAO YUYIDA INDUSTRY AND TRADE CO.,LTD	TE-00110879		TE-00110879		China	ASC-00110879-OCS-2025-00031700	ASC-00110879-OCS-2025-00031701	OCS	Valid	2025-08-19
ASCP	JINING XINYUAN SEWING PRODUCTS CO., LTD.	TE-00111939		TE-00111939		China	ASC-00111939-GRS-2025-00033000	ASC-00111939-GRS-2025-00033000	GRS	Valid	2025-05-23
ASCP	YANGZHOU ZHENDA PLASTIC TOY PARTS FACTORY	TE-00112189		TE-00112189		China	ASC-00112189-GRS-2025-00053000	ASC-00112189-GRS-2025-00053000	GRS	Valid	2025-11-27
ASCP	Xiamen Youlida Industry and Trade Co., Ltd	TE-00112663		TE-00112663		China	ASC-00112663-GRS-2025-00041100	ASC-00112663-GRS-2025-00041100	GRS	Valid	2025-08-15
ASCP	MeiFu Knitters Limited	TE-00112700		TE-00112700		China	ASC-00112700-GRS-2025-00046400	ASC-00112700-GRS-2025-00046400	GRS	Valid	2025-10-11
ASCP	MeiFu Knitters Limited	TE-00112700		TE-00112700		China	ASC-00112700-RCS-2025-00046400	ASC-00112700-RCS-2025-00046400	RCS	Valid	2025-10-11
ASCP	HAIYANG DEYING GARMENT CO.,LTD	TE-00113908		TE-00113908		China	ASC-00113908-OCS-2025-00047200	ASC-00113908-OCS-2025-00047200	OCS	Valid	2025-10-23
ASCP	Anhui Hongyuan Non-woven Industry Co., Ltd	TE-00113972		TE-00113972		China	ASC-00113972-GRS-2025-00034000	ASC-00113972-GRS-2025-00034000	GRS	Valid	2025-06-05
ASCP	Zibo Aodisen Maternal & Infant Products Corp.	TE-00114197		TE-00114197		China	ASC-00114197-GRS-2025-00031600	ASC-00114197-GRS-2025-00031600	GRS	Valid	2025-05-07
ASCP	COBEST HONG KONG CO., LIMITED	TE-00114862		TE-00114862		China	ASC-00114862-GRS-2025-00034600	ASC-00114862-GRS-2025-00034601	GRS	Valid	2025-06-17
ASCP	Junan Yuantai Household Articles Co., Ltd.	TE-00115279		TE-00115279		China	ASC-00115279-GRS-2025-00033900	ASC-00115279-GRS-2025-00033900	GRS	Valid	2025-06-11
ASCP	Tonglu Wayland Knitting Factory	TE-00115331		TE-00115331		China	ASC-00115331-GRS-2025-00036100	ASC-00115331-GRS-2025-00036101	GRS	Valid	2025-08-22
ASCP	QINGDAO FASHION PLUS JEWELRY CO.,LTD	TE-00115832		TE-00115832		China	ASC-00115832-RCS-2025-00033100	ASC-00115832-RCS-2025-00033105	RCS	Valid	2025-11-07
ASCP	ZHENGJIA BAGS AND CASES DINGXING MANUFACTURING CO., LTD	TE-00116295		TE-00116295		China	ASC-00116295-GRS-2025-00037200	ASC-00116295-GRS-2025-00037200	GRS	Valid	2025-07-09
ASCP	Cixi Shengda Plastics&Chemical Co., Ltd.	TE-00117038		TE-00117038		China	ASC-00117038-GRS-2025-00038400	ASC-00117038-GRS-2025-00038400	GRS	Valid	2025-07-22
ASCP	WEIHAI BAIZEZHUOCHENG IMPORT & EXPORT CO., LTD	TE-00117725		TE-00117725		China	ASC-00117725-GRS-2025-00034500	ASC-00117725-GRS-2025-00034502	GRS	Valid	2025-09-17
ASCP	Shantou Yixiongsheng Textile Co., Ltd	TE-00117826		TE-00117826		China	ASC-00117826-GRS-2025-00043300	ASC-00117826-GRS-2025-00043300	GRS	Valid	2025-09-05
ASCP	Delta Metal(Changchun) CO. ,LTD	TE-00117841		TE-00117841		China	ASC-00117841-GRS-2025-00037000	ASC-00117841-GRS-2025-00037000	GRS	Valid	2025-08-19
ASCP	Guangzhou Hongjin Textile Co., Ltd.	TE-00117909		TE-00117909		China	ASC-00117909-GRS-2025-00035600	ASC-00117909-GRS-2025-00035601	GRS	Valid	2025-09-29
ASCP	Quanzhou Ruitian sporting goods Co.,LTD	TE-00117916		TE-00117916		China	ASC-00117916-GRS-2025-00038000	ASC-00117916-GRS-2025-00038000	GRS	Valid	2025-07-15
ASCP	Suzhou Jinyan Textile Co., Ltd.	TE-00118056		TE-00118056		China	ASC-00118056-GRS-2025-00036300	ASC-00118056-GRS-2025-00036300	GRS	Valid	2025-07-05
ASCP	Hangzhou Winning Stationery Co., Ltd.	TE-00118121		TE-00118121		China	ASC-00118121-GRS-2025-00037400	ASC-00118121-GRS-2025-00037401	GRS	Valid	2025-08-11
ASCP	Shanghai Soloveme International Trading Co.,Ltd	TE-00118522		TE-00118522		China	ASC-00118522-GRS-2025-00026600	ASC-00118522-GRS-2025-00026600	GRS	Valid	2025-01-20
ASCP	Zhejiang Anji Shangrui Clothing Co. Ltd	TE-00118807		TE-00118807		China	ASC-00118807-GRS-2025-00044700	ASC-00118807-GRS-2025-00044700	GRS	Valid	2025-09-22
ASCP	Yangzhou Shanmeng Dress Ornaments Co., Ltd.	TE-00118953		TE-00118953		China	ASC-00118953-RDS-2025-00031100	ASC-00118953-RDS-2025-00031100	RDS	Valid	2025-04-24
ASCP	Guangzhou Yuhang Ribbon Co., Ltd	TE-00119237		TE-00119237		China	ASC-00119237-GRS-2025-00041200	ASC-00119237-GRS-2025-00041200	GRS	Valid	2025-08-15
ASCP	JINJIANG MENGWEI DIGITAL TECHNOLOGY CO., LTD.	TE-00119698		TE-00119698		China	ASC-00119698-GRS-2025-00038100	ASC-00119698-GRS-2025-00038100	GRS	Valid	2025-07-18
ASCP	FUJIAN QUANZHOU JINFUQUAN BAGS CO.,LTD.	TE-00120143		TE-00120143		China	ASC-00120143-GRS-2025-00038900	ASC-00120143-GRS-2025-00038900	GRS	Valid	2025-07-26
ASCP	LINYI LUMEIDA ARTS AND CRAFTS CO.,LTD	TE-00120641		TE-00120641		China	ASC-00120641-GRS-2025-00037700	ASC-00120641-GRS-2025-00037700	GRS	Valid	2025-07-24
ASCP	Ningbo Sellersgreat Lighting Technology Co., Ltd	TE-00121046		TE-00121046		China	ASC-00121046-GRS-2025-00042900	ASC-00121046-GRS-2025-00042900	GRS	Valid	2025-09-05
ASCP	Bazhou nansheng furniture co.,ltd	TE-00121230		TE-00121230		China	ASC-00121230-GRS-2025-00037100	ASC-00121230-GRS-2025-00037100	GRS	Valid	2025-07-23
ASCP	Lanxi Fengsheng Packaging Co., Ltd.	TE-00121345		TE-00121345		China	ASC-00121345-GRS-2025-00047900	ASC-00121345-GRS-2025-00047900	GRS	Valid	2025-10-28
ASCP	Nantong Do-zeal Fashion Accessories Co.,Ltd	TE-00121477		TE-00121477		China	ASC-00121477-GRS-2025-00040100	ASC-00121477-GRS-2025-00040102	GRS	Valid	2025-11-21
ASCP	Yangjiang City Yangdong District Yifeng Industry and Trade Co., Ltd.	TE-00121738		TE-00121738		China	ASC-00121738-GRS-2025-00045600	ASC-00121738-GRS-2025-00045601	GRS	Valid	2025-10-23
ASCP	Foshan Zhuyuan Textile Co., Ltd.	TE-00121928		TE-00121928		China	ASC-00121928-OCS-2025-00042700	ASC-00121928-OCS-2025-00042700	OCS	Valid	2025-09-03
ASCP	Ningbo Pingbu Textile Co., LTD	TE-00122470		TE-00122470		China	ASC-00122470-GRS-2025-00044400	ASC-00122470-GRS-2025-00044400	GRS	Valid	2025-09-18
ASCP	QUANZHOU YUEFENG SHOE MATERIALS CO.,LTD.	TE-00122766		TE-00122766		China	ASC-00122766-GRS-2025-00040900	ASC-00122766-GRS-2025-00040900	GRS	Valid	2025-08-30
ASCP	QUANZHOU YUEFENG SHOE MATERIALS CO.,LTD.	TE-00122766		TE-00122766		China	ASC-00122766-RCS-2025-00040900	ASC-00122766-RCS-2025-00040901	RCS	Valid	2025-11-19
ASCP	Beijing Beizhuang Changyuan Garment Co.,Ltd.	TE-00123554		TE-00123554		China	ASC-00123554-GRS-2025-00044800	ASC-00123554-GRS-2025-00044801	GRS	Valid	2025-10-09
ASCP	BEIJING HORITEX TRADING CO.LTD	TE-00123555		TE-00123555		China	ASC-00123555-GRS-2025-00044600	ASC-00123555-GRS-2025-00044601	GRS	Valid	2025-10-15
ASCP	BEIJING HORITEX TRADING CO.LTD	TE-00123555		TE-00123555		China	ASC-00123555-OCS-2025-00017600	ASC-00123555-OCS-2025-00017602	OCS	Valid	2025-10-15
ASCP	Quanzhou Deyun Shoe Material Co., Ltd.	TE-00123798		TE-00123798		China	ASC-00123798-GRS-2025-00044900	ASC-00123798-GRS-2025-00044900	GRS	Valid	2025-09-22
ASCP	Quanzhou Helun Weaving Co., Ltd.	TE-00123881		TE-00123881		China	ASC-00123881-GRS-2024-00021400	ASC-00123881-GRS-2024-00021406	GRS	Valid	2025-11-14
ASCP	NINGBO HAISHU ZHEXI GARMENTS COMPANY LIMITED	TE-00123916		TE-00123916		China	ASC-00123916-GRS-2025-00043500	ASC-00123916-GRS-2025-00043500	GRS	Valid	2025-09-09
ASCP	QINGDAO YIDA HEADWEAR CO.,LTD	TE-00124031		TE-00124031		China	ASC-00124031-GRS-2025-00046200	ASC-00124031-GRS-2025-00046200	GRS	Valid	2025-10-12
ASCP	NANCHANG CHENGZE GARMENTS CO.,LTD.	TE-00124192		TE-00124192		China	ASC-00124192-OCS-2025-00045300	ASC-00124192-OCS-2025-00045301	OCS	Valid	2025-10-09
ASCP	Qingdao Fuxixiang Packaging Co., Ltd	TE-00124651		TE-00124651		China	ASC-00124651-GRS-2025-00042000	ASC-00124651-GRS-2025-00042000	GRS	Valid	2025-09-14
ASCP	Dongguan Cheng One Co., Ltd.	TE-00124682		TE-00124682		China	ASC-00124682-GRS-2025-00049400	ASC-00124682-GRS-2025-00049400	GRS	Valid	2025-11-14
ASCP	Ningbo Fenghua Nuoyi Clothing Co. LTD	TE-00125317		TE-00125317		China	ASC-00125317-GRS-2025-00048500	ASC-00125317-GRS-2025-00048501	GRS	Valid	2025-11-04
ASCP	Guangdong Xiangfa Eco New Materials Co.,Ltd	TE-00125338		TE-00125338		China	ASC-00125338-GRS-2025-00050800	ASC-00125338-GRS-2025-00050800	GRS	Valid	2025-11-20
ASCP	Tongxiang City Haojie Textile Technology Co., Ltd.	TE-00125553		TE-00125553		China	ASC-00125553-GRS-2025-00045900	ASC-00125553-GRS-2025-00045900	GRS	Valid	2025-09-29
ASCP	Shanghai Haiqi Information Technology Co., Ltd	TE-00125647		TE-00125647		China	ASC-00125647-RCS-2025-00049000	ASC-00125647-RCS-2025-00049000	RCS	Valid	2025-11-12
ASCP	HEBEI YISHIHUA CLOTHING CO..LTD	TE-00126774		TE-00126774		China	ASC-00126774-MUL-2025-00051100	ASC-00126774-MUL-2025-00051100	GRS,OCS	Valid	2025-11-20
ASCP	Weifang Tall Packaging Products Co.,Ltd	TE-00127344		TE-00127344		China	ASC-00127344-GRS-2025-00049900	ASC-00127344-GRS-2025-00049900	GRS	Valid	2025-11-15
ASCP	Dongguan Indeli Digital Technology Co., Ltd	TE-00127470		TE-00127470		China	ASC-00127470-GRS-2024-00022200	ASC-00127470-GRS-2024-00022201	GRS	Valid	2025-02-28
ASCP	Fuqing Yuwei Zipper Co., Ltd.	TE-00127476		TE-00127476		China	ASC-00127476-GRS-2025-00052300	ASC-00127476-GRS-2025-00052300	GRS	Valid	2025-11-26
ASCP	Zhuji Yinrong Chemical Fiber Co., Ltd	TE-00127627		TE-00127627		China	ASC-00127627-GRS-2025-00052800	ASC-00127627-GRS-2025-00052800	GRS	Valid	2025-11-27
ASCP	Jiangsu Lilong Outdoor Products Co., Ltd.	TE-00128133		TE-00128133		China	ASC-00128133-GRS-2025-00050500	ASC-00128133-GRS-2025-00050500	GRS	Valid	2025-11-20
ASCP	Shucheng Yuqiao Fashion Co., Ltd	TE-00128500		TE-00128500		China	ASC-00128500-GRS-2024-00023100	ASC-00128500-GRS-2024-00023103	GRS	Valid	2025-10-27
ASCP	JIANGSU AOFAN TOURIST PRODUCTS CO., LTD.	TE-00128552		TE-00128552		China	ASC-00128552-GRS-2024-00022500	ASC-00128552-GRS-2024-00022501	GRS	Valid	2024-12-05
ASCP	SHANDONG BINZHOU TUNIU INDUSTRY AND TRADING CO.,LTD	TE-00128572		TE-00128572		China	ASC-00128572-GRS-2024-00023500	ASC-00128572-GRS-2024-00023500	GRS	Valid	2024-12-18
ASCP	ZHUJI YIBANG TEXTILE CO.,LTD	TE-00128716		TE-00128716		China	ASC-00128716-GRS-2024-00023900	ASC-00128716-GRS-2024-00023900	GRS	Valid	2024-12-19
ASCP	LAIWU SHINNY NONWOVEN PRODUCTS CO.,LTD.	TE-00128797		TE-00128797		China	ASC-00128797-GRS-2024-00022700	ASC-00128797-GRS-2024-00022700	GRS	Valid	2024-12-04
ASCP	Nantong Mario Lentini Garment Decoration Co., Ltd.	TE-00129113		TE-00129113		China	ASC-00129113-GRS-2024-00024200	ASC-00129113-GRS-2024-00024200	GRS	Valid	2024-12-23
ASCP	JIANGXI ZHENGDAO PRECISION WIRE CO.,LTD.	TE-00129117		TE-00129117		China	ASC-00129117-GRS-2025-00040400	ASC-00129117-GRS-2025-00040400	GRS	Valid	2025-08-14
ASCP	GUANGXI NEWISION GARMENT CO.,LTD	TE-00129218		TE-00129218		China	ASC-00129218-GRS-2024-00024100	ASC-00129218-GRS-2024-00024100	GRS	Valid	2024-12-20
ASCP	SHANG HAI MIGHTYLINK TEXTILE CO.LTD.	TE-00129368		TE-00129368		China	ASC-00129368-GRS-2024-00023400	ASC-00129368-GRS-2024-00023401	GRS	Valid	2025-08-13
ASCP	GUANGZHOU CATISA LEATHER CO,.LTD	TE-00129912		TE-00129912		China	ASC-00129912-GRS-2025-00023600	ASC-00129912-GRS-2025-00023600	GRS	Valid	2025-01-09
ASCP	Huzhou Yuxiu Garments Co.,Ltd	TE-00129920		TE-00129920		China	ASC-00129920-GRS-2024-00023800	ASC-00129920-GRS-2024-00023802	GRS	Valid	2025-09-23
ASCP	LINYI LIUXIANG ARTS & CRAFTS CO., LTD	TE-00130115		TE-00130115		China	ASC-00130115-GRS-2025-00048000	ASC-00130115-GRS-2025-00048000	GRS	Valid	2025-11-06
ASCP	Nanchang Feihong Garment Co.,LTD	TE-00130188		TE-00130188		China	ASC-00130188-GRS-2024-00023700	ASC-00130188-GRS-2024-00023702	GRS	Valid	2025-05-15
ASCP	HAIYANGCITY HAIDONGYONGXING CLOTHING CO., LTD	TE-00130287		TE-00130287		China	ASC-00130287-GRS-2024-00024800	ASC-00130287-GRS-2024-00024802	GRS	Valid	2025-07-04
ASCP	Zhongshan Shenghui industry & trade Co.,LTD	TE-00130422		TE-00130422		China	ASC-00130422-GRS-2024-00024000	ASC-00130422-GRS-2024-00024000	GRS	Valid	2024-12-30
ASCP	Ganzhou Sanrang Garment Co.,Ltd.	TE-00130525		TE-00130525		China	ASC-00130525-RCS-2024-00025000	ASC-00130525-RCS-2024-00025000	RCS	Valid	2024-12-31
ASCP	JINING ACTION GARMENT CO.,LTD.	TE-00130769		TE-00130769		China	ASC-00130769-OCS-2024-00024600	ASC-00130769-OCS-2024-00024600	OCS	Valid	2024-12-27
ASCP	Zhejiang Meisheng Stationery Co., Ltd.	TE-00131207		TE-00131207		China	ASC-00131207-GRS-2025-00026100	ASC-00131207-GRS-2025-00026100	GRS	Valid	2025-02-05
ASCP	XinFeiTeng Clothing Industries Co., Ltd.	TE-00131314		TE-00131314		China	ASC-00131314-GRS-2025-00025300	ASC-00131314-GRS-2025-00025300	GRS	Valid	2025-01-03
ASCP	Haiyang Tengsheng Sweater Co.,ltd	TE-00131433		TE-00131433		China	ASC-00131433-GRS-2025-00026200	ASC-00131433-GRS-2025-00026202	GRS	Valid	2025-09-03
ASCP	HAIYAN BOAI PET'S PRODUCTS CO., LTD.	TE-00131554		TE-00131554		China	ASC-00131554-GRS-2025-00026800	ASC-00131554-GRS-2025-00026800	GRS	Valid	2025-01-22
ASCP	Dezhou Chengda Non-woven Products Co.,Ltd.	TE-00131573		TE-00131573		China	ASC-00131573-GRS-2025-00025400	ASC-00131573-GRS-2025-00025401	GRS	Valid	2025-01-07
ASCP	Jinjiang Zhizhi Shoe Industry Co.,Ltd	TE-00131664		TE-00131664		China	ASC-00131664-GRS-2024-00024500	ASC-00131664-GRS-2024-00024500	GRS	Valid	2024-12-26
ASCP	Yantai Yosum Apparel Corp.,Ltd	TE-00131797		TE-00131797		China	ASC-00131797-GRS-2025-00025500	ASC-00131797-GRS-2025-00025501	GRS	Valid	2025-05-15
ASCP	Yangxin Jiulong Dingrui Arts & Crafts Co., LTD	TE-00131941		TE-00131941		China	ASC-00131941-GRS-2025-00027100	ASC-00131941-GRS-2025-00027100	GRS	Valid	2025-02-05
ASCP	CAOXIAN U & I HOME DECORATION CO., LTD.	TE-00131942		TE-00131942		China	ASC-00131942-GRS-2025-00027500	ASC-00131942-GRS-2025-00027500	GRS	Valid	2025-02-11
ASCP	Zhejiang Zhuji Huazhong knitting Co., LTD	TE-00131979		TE-00131979		China	ASC-00131979-OCS-2025-00026300	ASC-00131979-OCS-2025-00026301	OCS	Valid	2025-06-21
ASCP	Shanghai Great Tao Industrial Co.,Ltd.	TE-00132565		TE-00132565		China	ASC-00132565-GRS-2025-00025200	ASC-00132565-GRS-2025-00025204	GRS	Valid	2025-07-31
ASCP	YONINER GROUP CO.,LTD	TE-00132811		TE-00132811		China	ASC-00132811-GRS-2025-00029400	ASC-00132811-GRS-2025-00029400	GRS	Valid	2025-03-25
ASCP	CHONG LAI (HONG KONG) IMPORT & EXPORT CO., LIMITED	TE-00133459		TE-00133459		China	ASC-00133459-GRS-2025-00027900	ASC-00133459-GRS-2025-00027904	GRS	Valid	2025-09-03
ASCP	Liantai Packing Product (Dongguan) Co., Ltd.	TE-00133480		TE-00133480		China	ASC-00133480-GRS-2025-00027600	ASC-00133480-GRS-2025-00027601	GRS	Valid	2025-04-25
ASCP	Shuyang Runshu Handicraft Co., Ltd	TE-00134226		TE-00134226		China	ASC-00134226-GRS-2025-00026500	ASC-00134226-GRS-2025-00026500	GRS	Valid	2025-01-20
ASCP	GUANGDONG XINYI OPTICAL CO.,LTD	TE-00294879		TE-00294879		China	ASC-00294879-GRS-2025-00028800	ASC-00294879-GRS-2025-00028800	GRS	Valid	2025-03-14
ASCP	Yancheng Dafeng Runsheng Handicraft Co.,LTD	TE-00294945		TE-00294945		China	ASC-00294945-GRS-2025-00028000	ASC-00294945-GRS-2025-00028000	GRS	Valid	2025-02-25
ASCP	Shaoxing Keqiao Jiuyun Textile Co., Ltd	TE-00294961		TE-00294961		China	ASC-00294961-RAF-2025-00048300	ASC-00294961-RAF-2025-00048300	RWS	Valid	2025-10-31
ASCP	Tongcheng Baima Flannelette Co., Ltd	TE-00295101		TE-00295101		China	ASC-00295101-GRS-2025-00028900	ASC-00295101-GRS-2025-00028900	GRS	Valid	2025-03-14
ASCP	DANGSHAN JIAYUAN CLOTHING CO., LTD.	TE-00295178		TE-00295178		China	ASC-00295178-GRS-2025-00047700	ASC-00295178-GRS-2025-00047703	GRS	Valid	2025-11-15
ASCP	Fujian Goohon New Material Technology Co., Ltd.	TE-00295540		TE-00295540		China	ASC-00295540-GRS-2025-00029900	ASC-00295540-GRS-2025-00029901	GRS	Valid	2025-07-29
ASCP	JIANGSU JURUN TEXTILE TECHNOLOGY CO.,LTD	TE-00295688		TE-00295688		China	ASC-00295688-GRS-2025-00028700	ASC-00295688-GRS-2025-00028700	GRS	Valid	2025-03-14
ASCP	Jiaxing Explorer Metal Products Co.,Ltd	TE-00295801		TE-00295801		China	ASC-00295801-RCS-2025-00029000	ASC-00295801-RCS-2025-00029000	RCS	Valid	2025-03-14
ASCP	Fancy Packaging (Shenzhen) Ltd.	TE-00296045		TE-00296045		China	ASC-00296045-GRS-2025-00029300	ASC-00296045-GRS-2025-00029300	GRS	Valid	2025-03-20
ASCP	LIAOYANG YUXI CLOTHING CO., LTD	TE-00296073		TE-00296073		China	ASC-00296073-RDS-2025-00028500	ASC-00296073-RDS-2025-00028500	RDS	Valid	2025-03-13
ASCP	Qingdao Shuangshuo Webbing Co., Ltd.	TE-00296151		TE-00296151		China	ASC-00296151-GRS-2025-00030100	ASC-00296151-GRS-2025-00030100	GRS	Valid	2025-04-01
ASCP	Anhui Baiyi Footwear Co., Ltd.	TE-00296226		TE-00296226		China	ASC-00296226-GRS-2025-00028400	ASC-00296226-GRS-2025-00028400	GRS	Valid	2025-03-12
ASCP	SHENZHEN WAMAXLINK ELECTRONIC TECHNOLOGY CO., LTD	TE-00296634		TE-00296634		China	ASC-00296634-GRS-2025-00030400	ASC-00296634-GRS-2025-00030400	GRS	Valid	2025-04-09
ASCP	XIANGSHAN HONGHAO GARMENT CO.,LTD	TE-00297140		TE-00297140		China	ASC-00297140-GRS-2025-00029600	ASC-00297140-GRS-2025-00029600	GRS	Valid	2025-03-31
ASCP	QINGDAO LEO ARTS & CRAFTS CO.,LTD	TE-00298383		TE-00298383		China	ASC-00298383-GRS-2025-00032600	ASC-00298383-GRS-2025-00032600	GRS	Valid	2025-05-21
ASCP	Dongguan Jun Le Hardware Technology Co., Ltd.	TE-00298501		TE-00298501		China	ASC-00298501-GRS-2025-00030300	ASC-00298501-GRS-2025-00030300	GRS	Valid	2025-04-08
ASCP	Shenzhen Refined Cotton Fabric Co., Ltd	TE-00298753		TE-00298753		China	ASC-00298753-GRS-2025-00030900	ASC-00298753-GRS-2025-00030902	GRS	Valid	2025-09-25
ASCP	Ningjin County Fengshuan Garment Co., Ltd.	TE-00298756		TE-00298756		China	ASC-00298756-GRS-2025-00031800	ASC-00298756-GRS-2025-00031803	GRS	Valid	2025-09-24
ASCP	JIANGSU HANO OUTDOOR PRODUCTS CO.,LTD	TE-00298881		TE-00298881		China	ASC-00298881-GRS-2025-00030600	ASC-00298881-GRS-2025-00030600	GRS	Valid	2025-04-14
ASCP	Nanchang XinQing Garment Co.,Ltd	TE-00299196		TE-00299196		China	ASC-00299196-GRS-2025-00034200	ASC-00299196-GRS-2025-00034200	GRS	Valid	2025-06-04
ASCP	Nanchang XinQing Garment Co.,Ltd	TE-00299196		TE-00299196		China	ASC-00299196-OCS-2025-00034200	ASC-00299196-OCS-2025-00034200	OCS	Valid	2025-06-16
ASCP	Nantong Yuanzhouli Textile Co., LTD.	TE-00066865	TE-00299251	TE-00299251		China	ASC-00299251-GRS-2025-00032000	ASC-00299251-GRS-2025-00032001	GRS	Valid	2025-05-20
ASCP	Changshu Furun Textile Industry and Trade Co., Ltd	TE-00299276		TE-00299276		China	ASC-00299276-GRS-2025-00033600	ASC-00299276-GRS-2025-00033600	GRS	Valid	2025-05-27
ASCP	Qingdao Neo Style Century Co., Ltd	TE-00299343		TE-00299343		China	ASC-00299343-OCS-2025-00031400	ASC-00299343-OCS-2025-00031400	OCS	Valid	2025-04-30
ASCP	Shaoxing Jisi Textile Co., Ltd.	TE-00300117		TE-00300117		China	ASC-00300117-GRS-2025-00031500	ASC-00300117-GRS-2025-00031500	GRS	Valid	2025-04-30
ASCP	WENZHOU WINWAY TRADING CO., LTD	TE-00300185		TE-00300185		China	ASC-00300185-GRS-2025-00034300	ASC-00300185-GRS-2025-00034301	GRS	Valid	2025-06-20
ASCP	COBEST ENTERPRISE DEVELOPMENT(SHANGHAI)CO.,LTD	TE-00300299		TE-00300299		China	ASC-00300299-GRS-2025-00031000	ASC-00300299-GRS-2025-00031001	GRS	Valid	2025-07-11
ASCP	Yiwu Chenhui Handbag Factory	TE-00300324		TE-00300324		China	ASC-00300324-GRS-2025-00033200	ASC-00300324-GRS-2025-00033201	GRS	Valid	2025-06-17
ASCP	Nanchang Wenjin Garment Co.,Ltd	TE-00301108		TE-00301108		China	ASC-00301108-MUL-2025-00035300	ASC-00301108-MUL-2025-00035300	GRS,OCS	Valid	2025-06-16
ASCP	Suzhou Mingtejia Hongye New Material Technology Co., Ltd.	TE-00301181		TE-00301181		China	ASC-00301181-GRS-2025-00033500	ASC-00301181-GRS-2025-00033500	GRS	Valid	2025-05-27
ASCP	JiangYin ShuangDe Fashion Co., Ltd.	TE-00301208		TE-00301208		China	ASC-00301208-GRS-2025-00035700	ASC-00301208-GRS-2025-00035702	GRS	Valid	2025-11-01
ASCP	Guangzhou City Jinyi Hardware Zipper Co., Ltd.	TE-00301461		TE-00301461		China	ASC-00301461-GRS-2025-00034400	ASC-00301461-GRS-2025-00034401	GRS	Valid	2025-10-24
ASCP	Henan Guotai Hengguang Garment Co.,Ltd	TE-00301805		TE-00301805		China	ASC-00301805-GRS-2025-00035100	ASC-00301805-GRS-2025-00035100	GRS	Valid	2025-06-16
ASCP	PROSPEROUS ENTERPRISES (TAIWAN) LTD.	TE-00302192		TE-00302192		China	ASC-00302192-GRS-2025-00035500	ASC-00302192-GRS-2025-00035500	GRS	Valid	2025-06-17
ASCP	Jiaxing Mingchen Packaging Technology Co., Ltd	TE-00302279		TE-00302279		China	ASC-00302279-GRS-2025-00035900	ASC-00302279-GRS-2025-00035900	GRS	Valid	2025-06-26
ASCP	Dezhou Economic Development Zone Huixin Sweaters Co. Ltd.	TE-00302923		TE-00302923		China	ASC-00302923-MUL-2025-00037600	ASC-00302923-MUL-2025-00037600	GRS,RWS	Valid	2025-07-14
ASCP	Huizhou Wo Manufacturing Co., Ltd.	TE-00303107		TE-00303107		China	ASC-00303107-GRS-2025-00036600	ASC-00303107-GRS-2025-00036600	GRS	Valid	2025-07-03
ASCP	Anhui DiChuang Cultural Creative Co., Ltd	TE-00303224		TE-00303224		China	ASC-00303224-GRS-2025-00037300	ASC-00303224-GRS-2025-00037300	GRS	Valid	2025-07-11
ASCP	Taishan Xiangwei Garment Co.Ltd.	TE-00303382		TE-00303382		China	ASC-00303382-GRS-2025-00038500	ASC-00303382-GRS-2025-00038500	GRS	Valid	2025-07-22
ASCP	Suiping Unique Bags Co., Ltd.	TE-00304018		TE-00304018		China	ASC-00304018-GRS-2025-00038800	ASC-00304018-GRS-2025-00038801	GRS	Valid	2025-09-08
ASCP	Sihui City Artstar Accessories Co., Ltd	TE-00304165		TE-00304165		China	ASC-00304165-GRS-2025-00038600	ASC-00304165-GRS-2025-00038600	GRS	Valid	2025-07-23
ASCP	Quanzhou Huidejia Bags Co.,Ltd	TE-00304181		TE-00304181		China	ASC-00304181-GRS-2025-00038700	ASC-00304181-GRS-2025-00038700	GRS	Valid	2025-07-26
ASCP	JINJIANG CAIDIE GARMENTS CO., LTD.	TE-00304440		TE-00304440		China	ASC-00304440-GRS-2025-00039100	ASC-00304440-GRS-2025-00039100	GRS	Valid	2025-07-30
ASCP	Jinjiang Heying Shoe Material Co., Ltd.	TE-00304493		TE-00304493		China	ASC-00304493-GRS-2025-00039900	ASC-00304493-GRS-2025-00039900	GRS	Valid	2025-08-05
ASCP	Jinjiang Heying Shoe Material Co., Ltd.	TE-00304493		TE-00304493		China	ASC-00304493-RCS-2025-00039900	ASC-00304493-RCS-2025-00039901	RCS	Valid	2025-11-18
